304;242;75;215;land;false;plains;1
305;190;155;228;land;true;plains;1
306;249;111;242;land;true;plains;1
307;172;224;190;land;false;plains;1
308;138;196;243;land;false;plains;1
309;172;175;198;land;true;plains;1
310;226;176;138;land;false;plains;1
311;52;240;252;land;false;plains;1
312;197;241;76;land;false;plains;1
313;148;246;153;land;false;plains;1
314;68;236;229;land;false;plains;1
315;49;251;237;land;false;plains;1
316;203;215;224;land;true;plains;1
317;144;209;203;land;false;plains;1
318;138;218;232;land;false;plains;1
319;107;199;236;land;true;plains;1
320;204;219;134;land;false;plains;1
321;164;240;182;land;false;plains;1
322;166;88;247;land;false;plains;1
323;130;201;171;land;false;plains;1
324;166;225;190;land;false;plains;1
325;193;252;136;land;false;plains;1
326;251;213;176;land;false;plains;1
327;86;235;229;land;false;plains;1
328;162;226;147;land;false;plains;1
329;171;162;225;land;false;plains;1
330;105;205;245;land;false;plains;1
331;251;155;155;land;false;plains;1
332;240;65;200;land;false;plains;1
333;252;100;170;land;false;plains;1
334;204;226;159;land;false;plains;1
335;253;222;142;land;false;plains;1
336;159;151;193;land;false;plains;1
337;191;232;148;land;false;plains;1
338;194;211;206;land;true;plains;1
339;135;123;245;land;false;plains;1
340;213;124;209;land;false;plains;1
341;184;235;243;land;false;plains;1
342;179;223;107;land;false;plains;1
343;222;165;242;land;false;plains;1
344;180;139;184;land;false;plains;1
345;180;128;213;land;true;plains;1
346;100;240;236;land;false;plains;1
347;175;180;212;land;false;plains;1
348;119;223;219;land;false;plains;1
349;206;234;164;land;false;plains;1
350;248;176;131;land;true;plains;1
351;188;177;184;land;false;plains;1
352;201;122;223;land;false;plains;1
353;235;231;175;land;false;plains;1
354;187;245;212;land;false;plains;1
355;213;116;242;land;false;plains;1
356;203;102;244;land;false;plains;1
357;162;118;226;land;false;plains;1
358;165;206;221;land;false;plains;1
359;245;237;245;land;false;plains;1
360;246;253;121;land;false;plains;1
361;222;225;237;land;false;plains;1
362;110;189;247;land;false;plains;1
363;228;171;205;land;false;plains;1
364;241;192;99;land;true;plains;1
365;223;226;80;land;false;plains;1
366;210;144;215;land;false;plains;1
367;62;247;200;land;false;plains;1
368;190;225;222;land;false;plains;1
369;239;188;167;land;false;plains;1
370;213;155;232;land;false;plains;1
371;254;79;224;land;false;plains;1
372;223;106;179;land;false;plains;1
373;196;214;249;land;false;plains;1
374;193;83;252;land;false;plains;1
375;227;185;160;land;false;plains;1
376;152;237;204;land;false;plains;1
377;127;188;237;land;false;plains;1
378;231;247;56;land;true;plains;1
379;123;220;230;land;false;plains;1
380;236;80;241;land;false;plains;1
381;247;168;138;land;false;plains;1
382;192;141;218;land;true;plains;1
383;246;200;236;land;false;plains;1
384;212;198;213;land;false;plains;1
385;236;116;238;land;false;plains;1
386;241;18;253;land;false;plains;1
387;154;218;247;land;false;plains;1
388;214;233;188;land;false;plains;1
389;178;252;181;land;false;plains;1
390;124;249;254;land;true;plains;1
391;252;217;69;land;false;plains;1
392;139;198;190;land;false;plains;1
393;219;194;135;land;false;plains;1
394;166;199;163;land;false;plains;1
395;254;85;185;land;true;plains;1
396;222;156;208;land;false;plains;1
397;186;198;135;land;false;plains;1
398;185;170;155;land;false;plains;1
399;246;212;224;land;false;plains;1
400;195;220;102;land;false;plains;1
401;239;121;173;land;false;plains;1
402;242;163;101;land;true;plains;1
403;212;203;137;land;true;plains;1
404;243;231;90;land;false;plains;1
405;179;133;216;land;false;plains;1
406;153;230;197;land;false;plains;1
407;173;221;166;land;false;plains;1
408;227;183;235;land;false;plains;1
409;247;105;233;land;true;plains;1
410;129;142;254;land;true;plains;1
411;248;176;128;land;false;plains;1
412;128;250;158;land;false;plains;1
413;161;176;188;land;false;plains;1
414;106;177;244;land;false;plains;1
415;134;224;146;land;false;plains;1
416;174;231;115;land;false;plains;1
417;111;212;220;land;false;plains;1
418;247;210;237;land;true;plains;1
419;165;120;231;land;false;plains;1
420;219;225;72;land;false;plains;1
421;222;70;223;land;false;plains;1
422;239;25;250;land;false;plains;1
423;240;102;159;land;true;plains;1
424;102;249;225;land;false;plains;1
425;182;249;131;land;false;plains;1
426;213;58;240;land;false;plains;1
427;205;241;206;land;false;plains;1
428;209;161;219;land;false;plains;1
429;228;187;183;land;false;plains;1
430;149;159;249;land;false;plains;1
431;209;218;183;land;false;plains;1
432;220;97;225;land;false;plains;1
433;166;196;246;land;false;plains;1
434;142;221;233;land;false;plains;1
435;225;242;151;land;true;plains;1
436;198;119;248;land;false;plains;1
437;166;241;187;land;false;plains;1
438;129;213;193;land;true;plains;1
439;250;122;140;land;false;plains;1
440;228;112;233;land;false;plains;1
441;222;135;241;land;false;plains;1
442;126;237;182;land;false;plains;1
443;102;221;253;land;false;plains;1
444;231;209;148;land;false;plains;1
445;168;212;123;land;false;plains;1
446;248;78;205;land;false;plains;1
447;252;203;160;land;true;plains;1
448;202;249;64;land;true;plains;1
449;229;154;235;land;false;plains;1
450;253;208;218;land;true;plains;1
451;169;170;216;land;false;plains;1
452;149;104;253;land;false;plains;1
453;196;159;172;land;false;plains;1
454;156;174;238;land;false;plains;1
455;188;110;212;land;false;plains;1
456;187;215;227;land;false;plains;1
457;243;204;213;land;true;plains;1
458;111;212;217;land;false;plains;1
459;166;198;230;land;false;plains;1
460;237;182;181;land;false;plains;1
461;153;214;141;land;false;plains;1
462;253;162;97;land;false;plains;1
463;150;240;202;land;false;plains;1
464;228;66;228;land;false;plains;1
465;207;158;202;land;false;plains;1
466;101;218;213;land;true;plains;1
467;217;233;176;land;false;plains;1
468;130;245;195;land;false;plains;1
469;80;205;223;land;true;plains;1
470;224;224;95;land;false;plains;1
471;119;169;244;land;false;plains;1
472;234;198;119;land;true;plains;1
473;239;206;160;land;false;plains;1
474;191;82;247;land;true;plains;1
475;139;165;241;land;false;plains;1
476;242;251;108;land;false;plains;1
477;214;172;173;land;false;plains;1
478;216;250;55;land;false;plains;1
479;187;251;75;land;true;plains;1
480;152;127;222;land;false;plains;1
481;213;253;90;land;false;plains;1
482;239;246;71;land;false;plains;1
483;150;232;166;land;false;plains;1
484;63;235;227;land;true;plains;1
485;181;164;250;land;false;plains;1
486;230;184;134;land;false;plains;1
487;191;186;154;land;true;plains;1
488;166;242;126;land;false;plains;1
489;242;71;224;land;false;plains;1
490;237;155;138;land;false;plains;1
491;36;246;234;land;false;plains;1
492;253;222;133;land;false;plains;1
493;208;208;94;land;false;plains;1
494;240;167;125;land;false;plains;1
495;135;173;246;land;true;plains;1
496;185;248;166;land;false;plains;1
497;225;135;254;land;false;plains;1
498;88;224;225;land;true;plains;1
499;89;205;235;land;false;plains;1
500;199;236;146;land;false;plains;1
501;211;235;248;land;true;plains;1
502;169;99;237;land;false;plains;1
503;187;187;134;land;false;plains;1
504;239;238;252;land;true;plains;1
505;202;162;196;land;false;plains;1
506;100;165;253;land;false;plains;1
507;225;159;119;land;false;plains;1
508;242;65;236;land;false;plains;1
509;216;151;141;land;false;plains;1
510;212;204;129;land;false;plains;1
511;204;180;192;land;false;plains;1
512;120;244;206;land;false;plains;1
513;173;228;112;land;false;plains;1
514;114;169;224;land;false;plains;1
515;190;75;244;land;false;plains;1
516;235;195;94;land;false;plains;1
517;114;247;204;land;false;plains;1
518;220;240;204;land;true;plains;1
519;199;219;93;land;false;plains;1
520;200;140;179;land;false;plains;1
521;206;164;158;land;false;plains;1
522;150;249;149;land;false;plains;1
523;182;207;147;land;false;plains;1
524;115;195;223;land;true;plains;1
525;240;223;207;land;false;plains;1
526;171;207;181;land;false;plains;1
527;220;238;220;land;true;plains;1
528;197;228;158;land;false;plains;1
529;233;103;247;land;false;plains;1
530;245;245;172;land;true;plains;1
531;143;254;218;land;false;plains;1
532;80;219;205;land;false;plains;1
533;213;87;215;land;true;plains;1
534;238;186;99;land;false;plains;1
535;194;196;126;land;false;plains;1
536;186;146;233;land;false;plains;1
537;119;204;251;land;false;plains;1
538;231;181;172;land;false;plains;1
539;50;229;239;land;false;plains;1
540;153;225;184;land;true;plains;1
541;163;227;202;land;false;plains;1
542;236;73;212;land;true;plains;1
543;146;162;249;land;false;plains;1
544;151;169;251;land;false;plains;1
545;233;235;224;land;false;plains;1
546;211;171;165;land;true;plains;1
547;182;229;100;land;false;plains;1
548;68;210;230;land;false;plains;1
549;179;221;139;land;false;plains;1
550;250;176;153;land;false;plains;1
551;240;250;116;land;false;plains;1
552;116;197;213;land;false;plains;1
553;142;239;218;land;false;plains;1
554;222;252;145;land;false;plains;1
555;242;186;229;land;false;plains;1
556;92;240;171;land;false;plains;1
557;147;182;172;land;false;plains;1
558;206;193;200;land;false;plains;1
559;78;245;185;land;false;plains;1
560;190;170;253;land;false;plains;1
561;198;221;132;land;false;plains;1
562;162;224;124;land;false;plains;1
563;103;203;245;land;false;plains;1
564;201;151;165;land;false;plains;1
565;115;219;202;land;false;plains;1
566;212;37;252;land;false;plains;1
567;252;190;71;land;true;plains;1
568;78;228;250;land;false;plains;1
569;87;191;228;land;false;plains;1
570;228;168;119;land;false;plains;1
571;235;176;170;land;true;plains;1
572;144;248;188;land;false;plains;1
573;145;203;158;land;false;plains;1
574;124;157;237;land;false;plains;1
575;129;151;228;land;true;plains;1
576;243;130;200;land;true;plains;1
577;238;226;207;land;false;plains;1
578;218;118;188;land;false;plains;1
579;164;195;245;land;false;plains;1
580;225;211;112;land;false;plains;1
581;224;123;202;land;false;plains;1
582;70;249;201;land;false;plains;1
583;229;84;239;land;false;plains;1
584;120;254;251;land;false;plains;1
585;242;186;208;land;true;plains;1
586;120;224;194;land;true;plains;1
587;238;131;223;land;false;plains;1
588;183;217;220;land;true;plains;1
589;145;208;171;land;false;plains;1
590;206;199;209;land;false;plains;1
591;234;166;229;land;false;plains;1
592;250;133;128;land;true;plains;1
593;221;244;246;land;false;plains;1
594;254;113;197;land;false;plains;1
595;221;251;68;land;false;plains;1
596;152;177;186;land;false;plains;1
597;208;185;220;land;true;plains;1
598;202;250;91;land;true;plains;1
599;243;240;37;land;false;plains;1
600;194;238;216;land;false;plains;1
601;250;207;161;land;false;plains;1
602;208;229;249;land;false;plains;1
603;232;124;218;land;false;plains;1
604;165;247;125;land;false;plains;1
605;169;193;232;land;false;plains;1
606;163;238;124;land;false;plains;1
607;245;242;228;land;true;plains;1
608;216;222;193;land;true;plains;1
609;210;140;188;land;false;plains;1
610;180;219;164;land;true;plains;1
611;141;241;154;land;false;plains;1
612;187;211;133;land;false;plains;1
613;95;254;182;land;false;plains;1
614;158;171;218;land;false;plains;1
615;127;253;157;land;false;plains;1
616;233;229;127;land;false;plains;1
617;187;253;248;land;false;plains;1
618;249;188;244;land;false;plains;1
619;251;250;198;land;true;plains;1
620;243;169;178;land;false;plains;1
621;110;204;214;land;false;plains;1
622;219;90;219;land;false;plains;1
623;229;141;154;land;false;plains;1
624;227;201;172;land;false;plains;1
625;212;205;166;land;false;plains;1
626;207;143;192;land;false;plains;1
627;193;134;223;land;false;plains;1
628;66;220;238;land;true;plains;1
629;151;206;153;land;false;plains;1
630;241;121;211;land;false;plains;1
631;235;222;222;land;false;plains;1
632;60;227;221;land;false;plains;1
633;159;233;128;land;false;plains;1
634;253;238;83;land;false;plains;1
635;238;208;112;land;false;plains;1
636;245;93;216;land;false;plains;1
637;133;187;249;land;false;plains;1
638;170;182;250;land;true;plains;1
639;134;199;234;land;false;plains;1
640;167;245;164;land;false;plains;1
641;152;230;175;land;false;plains;1
642;230;160;247;land;false;plains;1
643;151;150;206;land;false;plains;1
644;133;211;241;land;true;plains;1
645;124;238;213;land;false;plains;1
646;216;92;213;land;true;plains;1
647;205;228;70;land;true;plains;1
648;244;234;149;land;false;plains;1
649;142;232;207;land;true;plains;1
650;68;213;237;land;false;plains;1
651;108;173;230;land;false;plains;1
652;245;134;227;land;true;plains;1
653;161;216;168;land;false;plains;1
654;170;164;223;land;false;plains;1
655;67;211;239;land;false;plains;1
656;111;153;249;land;true;plains;1
657;218;102;254;land;false;plains;1
658;245;233;228;land;false;plains;1
659;160;233;175;land;false;plains;1
660;211;157;141;land;false;plains;1
661;189;125;242;land;false;plains;1
662;195;242;194;land;false;plains;1
663;204;203;211;land;false;plains;1
664;208;177;142;land;true;plains;1
665;190;69;242;land;false;plains;1
666;240;245;58;land;false;plains;1
667;72;253;201;land;false;plains;1
668;224;207;73;land;false;plains;1
669;97;218;190;land;false;plains;1
670;244;150;173;land;true;plains;1
671;116;167;238;land;true;plains;1
672;247;237;216;land;false;plains;1
673;171;172;250;land;false;plains;1
674;253;254;84;land;false;plains;1
675;170;167;167;land;false;plains;1
676;217;158;146;land;false;plains;1
677;251;98;169;land;false;plains;1
678;119;212;243;land;true;plains;1
679;137;210;203;land;false;plains;1
680;149;222;219;land;true;plains;1
681;245;229;208;land;false;plains;1
682;185;183;172;land;false;plains;1
683;180;126;227;land;false;plains;1
684;158;190;221;land;true;plains;1
685;248;39;231;land;false;plains;1
686;220;246;143;land;false;plains;1
687;188;246;90;land;false;plains;1
688;212;123;224;land;true;plains;1
689;252;82;226;land;false;plains;1
690;92;237;194;land;false;plains;1
691;218;239;128;land;false;plains;1
692;250;236;158;land;false;plains;1
693;235;116;192;land;false;plains;1
694;181;230;129;land;true;plains;1
695;167;241;132;land;false;plains;1
696;136;201;252;land;false;plains;1
697;228;61;236;land;false;plains;1
698;215;219;94;land;true;plains;1
699;141;228;238;land;false;plains;1
700;226;237;140;land;false;plains;1
701;98;216;252;land;false;plains;1
702;199;213;173;land;false;plains;1
703;120;223;236;land;false;plains;1
704;178;227;253;land;false;plains;1
705;241;197;89;land;false;plains;1
706;230;151;188;land;false;plains;1
707;149;207;230;land;false;plains;1
708;242;241;171;land;true;plains;1
709;247;251;156;land;false;plains;1
710;142;119;252;land;false;plains;1
711;165;192;219;land;false;plains;1
712;212;125;229;land;false;plains;1
713;228;177;100;land;false;plains;1
714;241;250;129;land;false;plains;1
715;203;154;244;land;false;plains;1
716;246;211;55;land;false;plains;1
717;237;121;229;land;false;plains;1
718;223;251;32;land;false;plains;1
719;132;199;226;land;true;plains;1
720;46;239;220;land;false;plains;1
721;247;94;235;land;false;plains;1
722;239;55;234;land;false;plains;1
723;95;232;197;land;false;plains;1
724;152;209;156;land;false;plains;1
725;219;234;104;land;false;plains;1
726;196;74;249;land;false;plains;1
727;232;128;204;land;false;plains;1
728;207;123;249;land;false;plains;1
729;193;203;139;land;false;plains;1
730;145;251;153;land;false;plains;1
731;209;245;67;land;false;plains;1
732;221;213;190;land;true;plains;1
733;113;198;247;land;false;plains;1
734;75;240;203;land;true;plains;1
735;230;203;146;land;false;plains;1
736;156;147;252;land;false;plains;1
737;131;194;181;land;false;plains;1
738;251;190;233;land;true;plains;1
739;197;188;186;land;true;plains;1
740;240;107;219;land;false;plains;1
741;206;153;188;land;false;plains;1
742;241;156;165;land;false;plains;1
743;187;158;174;land;true;plains;1
744;70;252;205;land;false;plains;1
745;228;248;110;land;false;plains;1
746;153;116;247;land;false;plains;1
747;208;151;148;land;false;plains;1
748;94;226;188;land;false;plains;1
749;250;210;135;land;false;plains;1
750;209;129;245;land;false;plains;1
751;230;133;216;land;false;plains;1
752;249;165;174;land;true;plains;1
753;203;219;233;land;false;plains;1
754;223;157;178;land;false;plains;1
755;232;151;193;land;false;plains;1
756;231;154;141;land;false;plains;1
757;231;96;228;land;false;plains;1
758;216;242;145;land;false;plains;1
759;248;246;184;land;false;plains;1
760;194;232;214;land;false;plains;1
761;241;157;186;land;false;plains;1
762;162;189;227;land;false;plains;1
763;189;235;136;land;false;plains;1
764;153;199;158;land;false;plains;1
765;229;163;182;land;false;plains;1
766;212;128;185;land;false;plains;1
767;220;149;137;land;false;plains;1
768;217;190;179;land;false;plains;1
769;249;173;162;land;true;plains;1
770;169;198;139;land;false;plains;1
771;248;252;121;land;false;plains;1
772;228;121;194;land;false;plains;1
773;183;107;244;land;false;plains;1
774;171;203;169;land;true;plains;1
775;226;242;179;land;false;plains;1
776;247;190;174;land;false;plains;1
777;162;187;182;land;false;plains;1
778;114;208;215;land;false;plains;1
779;196;179;179;land;false;plains;1
780;205;103;237;land;false;plains;1
781;166;190;167;land;true;plains;1
782;141;172;208;land;false;plains;1
783;242;177;103;land;false;plains;1
784;113;186;203;land;false;plains;1
785;207;186;139;land;true;plains;1
786;221;182;115;land;false;plains;1
787;227;227;63;land;false;plains;1
788;98;209;201;land;false;plains;1
789;245;158;174;land;false;plains;1
790;227;204;131;land;true;plains;1
791;220;174;146;land;false;plains;1
792;201;103;253;land;true;plains;1
793;67;219;223;land;false;plains;1
794;173;213;120;land;false;plains;1
795;188;107;227;land;false;plains;1
796;188;222;190;land;false;plains;1
797;178;81;254;land;true;plains;1
798;212;189;214;land;false;plains;1
799;214;158;134;land;true;plains;1
800;171;222;174;land;false;plains;1
801;229;221;254;land;true;plains;1
802;219;165;129;land;false;plains;1
803;129;206;211;land;false;plains;1
804;143;218;180;land;true;plains;1
805;252;254;119;land;false;plains;1
806;209;252;213;land;false;plains;1
807;179;179;194;land;true;plains;1
808;163;244;149;land;true;plains;1
809;147;234;249;land;false;plains;1
810;209;203;162;land;false;plains;1
811;212;139;233;land;false;plains;1
812;242;212;182;land;false;plains;1
813;180;247;175;land;false;plains;1
814;166;128;243;land;true;plains;1
815;240;221;94;land;false;plains;1
816;105;156;251;land;false;plains;1
817;200;232;237;land;false;plains;1
818;163;186;241;land;false;plains;1
819;209;173;246;land;true;plains;1
820;174;90;240;land;true;plains;1
821;146;194;217;land;false;plains;1
822;236;251;20;land;false;plains;1
